scenario_group,method_path,method_label,experiment,raw_experiment,config,run_id,source_file,scenario_harmonized,time_sec,social_force_on_agents
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.3,2.1273303e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.4,1.633628e-11
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.5,1.73022e-09
intersection_hallway,mcts,mcts,intersection_hallway,3_crossing,,0,metrics_steps_mcts_intersection_hallway_3_crossing_0.csv,True,16.6,1.9936162e-09
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.0,0.00026691603
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.1,8.186962e-14
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.2,0.0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.3,0.0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.4,0.0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.5,0.0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.6,0.0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.7,0.0
narrow_hallway,mcts,mcts,1_ahead_robot,1_ahead_robot,,0,metrics_steps_mcts_narrow_hallway_1_ahead_robot_0.csv,False,0.8,0.0
