time_stamps,time_stamps,cumulative_heading_changes,avg_distance_to_closest_person,intimate_space_intrusions,personal_space_intrusions,social_space_intrusions,robot_on_person_collision,person_on_robot_collision,time_not_moving,avg_robot_linear_speed,avg_robot_angular_speed,avg_acceleration,avg_overacceleration,avg_pedestrian_velocity,avg_closest_pedestrian_velocity,social_force_on_agents,social_force_on_robot,social_work,obstacle_force_on_robot,obstacle_force_on_agents
41,4.1,0.047622621059417725,5.164704446030638,0,0,0,0,0,0,0.8459727168083191,0.33712098002433777,-0.7345098257064819,-7.345098257064819,1.3255558609962463,1.3130227327346802,0.15031143,0.15031143,0.30062243,0.0,0.0025318281
42,4.2,0.018426135182380676,4.952595904967391,0,0,0,0,0,0,0.7927449345588684,0.037616364657878876,-0.5322778224945068,-5.322778224945068,1.3234767317771912,1.3097631931304932,0.15711953,0.15711944,0.2862566,0.0,0.0025647134
43,4.3,0.01470346748828888,4.745990721947404,0,0,0,0,0,0,0.722416877746582,-0.23515930771827698,-0.7032805681228638,-7.032805681228638,1.321590542793274,1.306898832321167,0.15898928,0.15898928,0.31797847,0.0,0.002596379
44,4.4,0.02412046492099762,4.5478219554260395,0,0,0,0,0,0,0.6895201802253723,-0.2425297647714615,-0.32896697521209717,-3.2896697521209717,1.3206314444541931,1.3050851821899414,0.1678518,0.1678518,0.33570242,0.0,0.0026306105
45,4.5,0.024179041385650635,4.345400554341814,0,0,0,0,0,0,0.7910692691802979,-0.24273359775543213,1.0154908895492554,10.154908895492554,1.318226397037506,1.3012884855270386,0.20926712,0.20926693,0.41852865,0.0,0.0026694487
46,4.6,0.024172767996788025,4.133637413777213,0,0,0,0,0,0,0.8932478427886963,-0.2430301010608673,1.0217857360839844,10.217857360839844,1.3139413595199585,1.2950135469436646,0.25402445,0.25402445,0.5080302,0.0,0.0017078947
47,4.7,0.024675587192177773,3.912952642412404,0,0,0,0,0,0,0.9776393175125122,-0.2758632004261017,0.8439147472381592,8.439147472381592,1.308372974395752,1.2873421907424927,0.29393277,0.29393277,0.5878093,0.0,0.00163828
48,4.8,0.0388960400596261,3.6875041977969474,0,0,0,0,0,0,0.9957845211029053,-0.3935803472995758,0.18145203590393066,1.8145203590393066,1.3030855655670166,1.2806661128997803,0.30807215,0.3080727,0.61600363,0.0,0.0016656562
49,4.9,0.039607391692698,3.4625861331080117,0,0,1,0,0,0,0.9958317279815674,-0.39582544565200806,0.00047206878662109375,0.0047206878662109375,1.2995922565460205,1.2770628929138184,0.31146547,0.31146607,0.6226417,0.0,0.0016978618
50,5.0,0.03940070793032646,3.243928451843165,0,0,1,0,0,0,0.9369521737098694,-0.3816109001636505,-0.58879554271698,-5.8879554271698,1.2983316779136658,1.2767138481140137,0.3003577,0.30035833,0.60027003,0.0,0.0017337437
51,5.1,0.03732161968946457,3.026407090003191,0,0,1,0,0,0,0.9471738338470459,-0.36723655462265015,0.10221660137176514,1.0221660137176514,1.2984355092048645,1.2786344289779663,0.29820397,0.29820415,0.5956633,0.0,0.0017724382
52,5.2,0.03652743995189667,2.8093732194099372,0,0,1,0,0,0,0.9539055228233337,-0.36141788959503174,0.06731688976287842,0.6731688976287842,1.2998155355453491,1.2826824188232422,0.2899292,0.2899292,0.5787287,0.0,0.0018135788
53,5.3,0.020741969347000122,2.593869949012111,0,0,1,0,0,0,0.9505398869514465,0.013235432095825672,-0.03365635871887207,-0.3365635871887207,1.3022322058677673,1.2882966995239258,0.28647166,0.28647166,0.5713762,0.0,0.0018565479
54,5.4,0.01078718900680542,2.3766048328739884,0,0,1,0,0,0,0.9759353995323181,0.13715820014476776,0.2539551258087158,2.539551258087158,1.3044511675834656,1.2939670085906982,0.30104777,0.30104882,0.5998362,0.0,0.0019011267
55,5.5,0.01383170485496521,2.1599036768907474,0,0,1,0,0,0,0.9419742226600647,0.13254456222057343,-0.3396117687225342,-3.396117687225342,1.3059475421905518,1.298869013786316,0.31547874,0.31547952,0.62794375,0.0,0.0019470648
56,5.6,0.013529717922210693,1.9514503493987108,0,0,1,0,0,0,0.840201199054718,0.13462764024734497,-1.0177302360534668,-10.177302360534668,1.3066679239273071,1.302404761314392,0.32937616,0.32937616,0.6550569,0.0,0.00199222
57,5.7,0.012265488505363464,1.7530987274040917,0,0,1,0,0,0,0.7553602457046509,-0.0030802341643720865,-0.8484095335006714,-8.484095335006714,1.30686616897583,1.30489182472229,0.33961853,0.33961883,0.6746629,0.0,0.002032989
58,5.8,0.0022537261247634888,1.5549365564109512,0,0,1,0,0,0,0.8553674221038818,0.02732640877366066,1.0000717639923096,10.000717639923096,1.3077894449234009,1.3091987371444702,0.327232,0.32723284,0.64802456,0.0,0.001120867
59,5.9,0.0029559731483459473,1.3494323206841767,0,0,1,0,0,0,0.9524421095848083,0.057840749621391296,0.9707468748092651,9.707468748092651,1.3098003268241882,1.3158801794052124,0.3031794,0.30318055,0.59873605,0.0,0.0013148867
60,6.0,0.02067873626947403,1.1396655857426798,0,1,0,0,0,0,0.9963632225990295,0.34436658024787903,0.4392111301422119,4.392111301422119,1.3114352226257324,1.3216023445129395,0.29079467,0.2907952,0.573165,0.0,0.0027877952
61,6.1,0.03574801981449127,0.9307589220337649,0,1,0,0,0,0,0.9990333914756775,0.1964411735534668,0.026701688766479492,0.2670168876647949,1.3101037740707397,1.322239637374878,0.28819934,0.28819934,0.5673413,0.0,0.007446832
62,6.2,0.016649067401885986,0.7276949895829594,0,1,0,0,0,0,0.9958476424217224,-0.47762373089790344,-0.03185749053955078,-0.3185749053955078,1.3027364015579224,1.310265064239502,0.24356376,0.24356341,0.48140627,0.0,0.02078915
63,6.3,0.0680990144610405,0.5403515706995452,0,1,0,0,0,0,0.9751976728439331,-0.7384740710258484,-0.20649969577789307,-2.0649969577789307,1.2822828888893127,1.267724633216858,0.18171108,0.18171118,0.3618225,0.0,0.055878397
64,6.4,0.058751821517944336,0.3803273611608846,1,0,0,0,0,0,0.9918071627616882,-0.33282792568206787,0.16609489917755127,1.6609489917755127,1.2348045110702515,1.1672524213790894,0.14247471,0.14247528,0.28479117,0.0,0.13102525
65,6.5,0.004824355244636536,0.2663160661297854,1,0,0,0,0,0,0.9493089914321899,0.07841113954782486,-0.4249817132949829,-4.249817132949829,1.1648884415626526,1.0239622592926025,0.14302702,0.14302702,0.286041,0.0,0.23868646
66,6.6,0.023355528712272644,0.2146363457153283,1,0,0,0,0,0,0.9356663823127747,0.25706300139427185,-0.13642609119415283,-1.3642609119415283,1.1511546969413757,0.9979648590087891,0.1486101,0.14860952,0.2972195,0.0,0.3099646
67,6.7,0.02592204511165619,0.23011952175108263,1,0,0,0,0,0,0.9360299110412598,0.2586021423339844,0.0036352872848510742,0.03635287284851074,1.2338082194328308,1.1618038415908813,0.15168214,0.15168214,0.30336428,0.0,0.2834679
68,6.8,0.007746577262878418,0.29958035553252227,1,0,0,0,0,0,0.9858226180076599,-0.09948047995567322,0.49792706966400146,4.979270696640015,1.3109741806983948,1.3105778694152832,0.13446367,0.13446367,0.26892734,0.0,0.1972952
69,6.9,0.01098962128162384,0.4038411876068777,1,0,0,0,0,0,0.983991801738739,-0.11296357959508896,-0.018308162689208984,-0.18308162689208984,1.3338708877563477,1.350000023841858,0.11090011,0.11090011,0.22180022,0.0,0.11631573
70,7.0,0.0044831931591033936,0.5266217431001872,0,1,0,0,0,0,0.9813324213027954,0.2623714506626129,-0.026593804359436035,-0.26593804359436035,1.329567551612854,1.3361774682998657,0.087143116,0.087143116,0.17428623,0.0,0.063558325
71,7.1,0.035083040595054626,0.6567521948647024,0,1,0,0,0,0,0.9603325724601746,0.39572086930274963,-0.2099984884262085,-2.099984884262085,1.3231521844863892,1.3197458982467651,0.0763124,0.0763124,0.1526248,0.0,0.03121802
